sweep,sweepTime,elevAngle,value,radialAng,surfaceRan,heightRel,heightASL,latitude,longitude
1,2003-03-27T05:47:11Z,1.4941406,-5.5,95.88867,40985.75,1177.6458,1379.7281,41.5655,-87.5959
1,2003-03-27T05:47:11Z,1.4941406,-5.5,95.88867,42985.055,1240.666,1442.7484,41.5636,-87.5720
1,2003-03-27T05:47:11Z,1.4941406,-4.0,95.88867,44984.36,1304.2047,1506.2871,41.5616,-87.5482
1,2003-03-27T05:47:11Z,1.4941406,4.0,96.85547,29989.574,840.3031,1042.3855,41.5717,-87.7277
1,2003-03-27T05:47:11Z,1.4941406,-3.0,96.85547,30989.227,870.3225,1072.4049,41.5705,-87.7158
1,2003-03-27T05:47:11Z,1.4941406,-3.0,96.85547,31988.879,900.4715,1102.5538,41.5694,-87.7039
1,2003-03-27T05:47:11Z,1.4941406,0.5,96.85547,32988.53,930.7501,1132.8325,41.5683,-87.6920
1,2003-03-27T05:47:11Z,1.4941406,-7.0,96.85547,35987.49,1022.3638,1224.4462,41.5650,-87.6563
1,2003-03-27T05:47:11Z,1.4941406,-7.0,96.85547,36987.14,1053.1609,1255.2433,41.5639,-87.6444
1,2003-03-27T05:47:11Z,1.4941406,-11.5,96.85547,37986.793,1084.0876,1286.17,41.5627,-87.6325
1,2003-03-27T05:47:11Z,1.4941406,-6.5,96.85547,38986.445,1115.144,1317.2264,41.5616,-87.6206
1,2003-03-27T05:47:11Z,1.4941406,-6.0,96.85547,39986.098,1146.3301,1348.4125,41.5605,-87.6087
1,2003-03-27T05:47:11Z,1.4941406,-3.5,96.85547,40985.75,1177.6458,1379.7281,41.5594,-87.5968
1,2003-03-27T05:47:11Z,1.4941406,-2.5,96.85547,41985.402,1209.0911,1411.1735,41.5582,-87.5849
1,2003-03-27T05:47:11Z,1.4941406,-1.5,96.85547,44984.36,1304.2047,1506.2871,41.5549,-87.5493
1,2003-03-27T05:47:11Z,1.4941406,4.5,97.822266,29989.574,840.3031,1042.3855,41.5671,-87.7285
1,2003-03-27T05:47:11Z,1.4941406,5.5,97.822266,30989.227,870.3225,1072.4049,41.5659,-87.7166
1,2003-03-27T05:47:11Z,1.4941406,5.5,97.822266,31988.879,900.4715,1102.5538,41.5646,-87.7047
1,2003-03-27T05:47:11Z,1.4941406,-1.0,97.822266,32988.53,930.7501,1132.8325,41.5634,-87.6929
1,2003-03-27T05:47:11Z,1.4941406,-8.0,97.822266,33988.184,961.1584,1163.2407,41.5621,-87.6810
1,2003-03-27T05:47:11Z,1.4941406,0.0,97.822266,35987.49,1022.3638,1224.4462,41.5596,-87.6573
1,2003-03-27T05:47:11Z,1.4941406,-1.0,97.822266,36987.14,1053.1609,1255.2433,41.5583,-87.6454
1,2003-03-27T05:47:11Z,1.4941406,3.5,97.822266,37986.793,1084.0876,1286.17,41.5570,-87.6335
1,2003-03-27T05:47:11Z,1.4941406,-3.0,97.822266,38986.445,1115.144,1317.2264,41.5557,-87.6217
1,2003-03-27T05:47:11Z,1.4941406,-8.0,97.822266,39986.098,1146.3301,1348.4125,41.5545,-87.6098
1,2003-03-27T05:47:11Z,1.4941406,-0.5,97.822266,40985.75,1177.6458,1379.7281,41.5532,-87.5979
1,2003-03-27T05:47:11Z,1.4941406,-2.0,97.822266,41985.402,1209.0911,1411.1735,41.5519,-87.5861
1,2003-03-27T05:47:11Z,1.4941406,-8.0,97.822266,44984.36,1304.2047,1506.2871,41.5481,-87.5505
1,2003-03-27T05:47:11Z,1.4941406,8.0,98.78906,29989.574,840.3031,1042.3855,41.5626,-87.7294
1,2003-03-27T05:47:11Z,1.4941406,6.5,98.78906,30989.227,870.3225,1072.4049,41.5612,-87.7175
1,2003-03-27T05:47:11Z,1.4941406,3.5,98.78906,31988.879,900.4715,1102.5538,41.5598,-87.7057
1,2003-03-27T05:47:11Z,1.4941406,6.5,98.78906,32988.53,930.7501,1132.8325,41.5584,-87.6939
1,2003-03-27T05:47:11Z,1.4941406,4.0,98.78906,33988.184,961.1584,1163.2407,41.5570,-87.6820
1,2003-03-27T05:47:11Z,1.4941406,0.0,98.78906,34987.836,991.6962,1193.7787,41.5556,-87.6702
1,2003-03-27T05:47:11Z,1.4941406,1.0,98.78906,35987.49,1022.3638,1224.4462,41.5541,-87.6584
1,2003-03-27T05:47:11Z,1.4941406,-3.5,98.78906,36987.14,1053.1609,1255.2433,41.5527,-87.6465
1,2003-03-27T05:47:11Z,1.4941406,-3.0,98.78906,37986.793,1084.0876,1286.17,41.5513,-87.6347
1,2003-03-27T05:47:11Z,1.4941406,-8.0,98.78906,38986.445,1115.144,1317.2264,41.5499,-87.6229
1,2003-03-27T05:47:11Z,1.4941406,4.5,98.78906,39986.098,1146.3301,1348.4125,41.5485,-87.6110
1,2003-03-27T05:47:11Z,1.4941406,3.0,98.78906,40985.75,1177.6458,1379.7281,41.5470,-87.5992
1,2003-03-27T05:47:11Z,1.4941406,-7.0,98.78906,41985.402,1209.0911,1411.1735,41.5456,-87.5874
1,2003-03-27T05:47:11Z,1.4941406,-6.5,98.78906,42985.055,1240.666,1442.7484,41.5442,-87.5755
1,2003-03-27T05:47:11Z,1.4941406,-9.5,98.78906,43984.707,1272.3706,1474.453,41.5428,-87.5637
1,2003-03-27T05:47:11Z,1.4941406,-8.0,98.78906,44984.36,1304.2047,1506.2871,41.5413,-87.5519
1,2003-03-27T05:47:11Z,1.4941406,9.5,99.799805,29989.574,840.3031,1042.3855,41.5579,-87.7304
1,2003-03-27T05:47:11Z,1.4941406,0.5,99.799805,30989.227,870.3225,1072.4049,41.5564,-87.7186
1,2003-03-27T05:47:11Z,1.4941406,-1.0,99.799805,31988.879,900.4715,1102.5538,41.5548,-87.7068
1,2003-03-27T05:47:11Z,1.4941406,0.0,99.799805,32988.53,930.7501,1132.8325,41.5532,-87.6950
1,2003-03-27T05:47:11Z,1.4941406,-6.0,99.799805,33988.184,961.1584,1163.2407,41.5517,-87.6832
1,2003-03-27T05:47:11Z,1.4941406,-7.0,99.799805,34987.836,991.6962,1193.7787,41.5501,-87.6714
1,2003-03-27T05:47:11Z,1.4941406,-3.5,99.799805,35987.49,1022.3638,1224.4462,41.5485,-87.6596
1,2003-03-27T05:47:11Z,1.4941406,1.5,99.799805,36987.14,1053.1609,1255.2433,41.5469,-87.6478
1,2003-03-27T05:47:11Z,1.4941406,-1.0,99.799805,37986.793,1084.0876,1286.17,41.5454,-87.6360
1,2003-03-27T05:47:11Z,1.4941406,-10.5,99.799805,40985.75,1177.6458,1379.7281,41.5406,-87.6006
1,2003-03-27T05:47:11Z,1.4941406,-9.0,99.799805,41985.402,1209.0911,1411.1735,41.5390,-87.5888
1,2003-03-27T05:47:11Z,1.4941406,-8.5,99.799805,42985.055,1240.666,1442.7484,41.5375,-87.5770
1,2003-03-27T05:47:11Z,1.4941406,-2.5,99.799805,44984.36,1304.2047,1506.2871,41.5343,-87.5535
1,2003-03-27T05:47:11Z,1.4941406,-1.0,100.7666,29989.574,840.3031,1042.3855,41.5535,-87.7315
1,2003-03-27T05:47:11Z,1.4941406,5.5,100.7666,30989.227,870.3225,1072.4049,41.5517,-87.7198
1,2003-03-27T05:47:11Z,1.4941406,-0.5,100.7666,31988.879,900.4715,1102.5538,41.5500,-87.7080
1,2003-03-27T05:47:11Z,1.4941406,-4.5,100.7666,32988.53,930.7501,1132.8325,41.5483,-87.6962
1,2003-03-27T05:47:11Z,1.4941406,0.5,100.7666,33988.184,961.1584,1163.2407,41.5466,-87.6845
1,2003-03-27T05:47:11Z,1.4941406,6.0,100.7666,34987.836,991.6962,1193.7787,41.5449,-87.6727
1,2003-03-27T05:47:11Z,1.4941406,1.5,100.7666,35987.49,1022.3638,1224.4462,41.5431,-87.6610
1,2003-03-27T05:47:11Z,1.4941406,6.0,100.7666,36987.14,1053.1609,1255.2433,41.5414,-87.6492
1,2003-03-27T05:47:11Z,1.4941406,-8.0,100.7666,38986.445,1115.144,1317.2264,41.5380,-87.6257
1,2003-03-27T05:47:11Z,1.4941406,-8.5,100.7666,39986.098,1146.3301,1348.4125,41.5362,-87.6139
1,2003-03-27T05:47:11Z,1.4941406,-4.5,100.7666,40985.75,1177.6458,1379.7281,41.5345,-87.6022
1,2003-03-27T05:47:11Z,1.4941406,2.0,100.7666,41985.402,1209.0911,1411.1735,41.5328,-87.5904
1,2003-03-27T05:47:11Z,1.4941406,3.5,100.7666,42985.055,1240.666,1442.7484,41.5310,-87.5786
1,2003-03-27T05:47:11Z,1.4941406,-8.5,100.7666,43984.707,1272.3706,1474.453,41.5293,-87.5669
1,2003-03-27T05:47:11Z,1.4941406,-1.5,100.7666,44984.36,1304.2047,1506.2871,41.5276,-87.5551
1,2003-03-27T05:47:11Z,1.4941406,9.5,101.7334,29989.574,840.3031,1042.3855,41.5490,-87.7327
1,2003-03-27T05:47:11Z,1.4941406,5.5,101.7334,30989.227,870.3225,1072.4049,41.5471,-87.7210
1,2003-03-27T05:47:11Z,1.4941406,-1.5,101.7334,31988.879,900.4715,1102.5538,41.5453,-87.7093
1,2003-03-27T05:47:11Z,1.4941406,1.5,101.7334,32988.53,930.7501,1132.8325,41.5434,-87.6976
1,2003-03-27T05:47:11Z,1.4941406,-3.5,101.7334,33988.184,961.1584,1163.2407,41.5415,-87.6858
1,2003-03-27T05:47:11Z,1.4941406,2.0,101.7334,34987.836,991.6962,1193.7787,41.5397,-87.6741
1,2003-03-27T05:47:11Z,1.4941406,1.5,101.7334,35987.49,1022.3638,1224.4462,41.5378,-87.6624
1,2003-03-27T05:47:11Z,1.4941406,5.0,101.7334,36987.14,1053.1609,1255.2433,41.5359,-87.6507
1,2003-03-27T05:47:11Z,1.4941406,4.5,101.7334,37986.793,1084.0876,1286.17,41.5340,-87.6390
1,2003-03-27T05:47:11Z,1.4941406,-3.0,101.7334,39986.098,1146.3301,1348.4125,41.5303,-87.6155
1,2003-03-27T05:47:11Z,1.4941406,-8.0,101.7334,40985.75,1177.6458,1379.7281,41.5284,-87.6038
1,2003-03-27T05:47:11Z,1.4941406,-1.5,101.7334,41985.402,1209.0911,1411.1735,41.5265,-87.5921
1,2003-03-27T05:47:11Z,1.4941406,2.0,101.7334,42985.055,1240.666,1442.7484,41.5246,-87.5804
1,2003-03-27T05:47:11Z,1.4941406,3.0,101.7334,43984.707,1272.3706,1474.453,41.5228,-87.5687
1,2003-03-27T05:47:11Z,1.4941406,-4.5,101.7334,44984.36,1304.2047,1506.2871,41.5209,-87.5570
1,2003-03-27T05:47:11Z,1.4941406,9.0,102.74414,29989.574,840.3031,1042.3855,41.5443,-87.7341
1,2003-03-27T05:47:11Z,1.4941406,1.0,102.74414,30989.227,870.3225,1072.4049,41.5423,-87.7224
1,2003-03-27T05:47:11Z,1.4941406,12.5,102.74414,31988.879,900.4715,1102.5538,41.5403,-87.7108
1,2003-03-27T05:47:11Z,1.4941406,3.5,102.74414,32988.53,930.7501,1132.8325,41.5383,-87.6991
1,2003-03-27T05:47:11Z,1.4941406,0.5,102.74414,33988.184,961.1584,1163.2407,41.5363,-87.6874
1,2003-03-27T05:47:11Z,1.4941406,1.0,102.74414,34987.836,991.6962,1193.7787,41.5342,-87.6757
1,2003-03-27T05:47:11Z,1.4941406,-9.0,102.74414,35987.49,1022.3638,1224.4462,41.5322,-87.6641
1,2003-03-27T05:47:11Z,1.4941406,3.0,102.74414,36987.14,1053.1609,1255.2433,41.5302,-87.6524
1,2003-03-27T05:47:11Z,1.4941406,9.5,102.74414,37986.793,1084.0876,1286.17,41.5281,-87.6407
1,2003-03-27T05:47:11Z,1.4941406,1.5,102.74414,38986.445,1115.144,1317.2264,41.5261,-87.6290
1,2003-03-27T05:47:11Z,1.4941406,-3.5,102.74414,39986.098,1146.3301,1348.4125,41.5241,-87.6174
1,2003-03-27T05:47:11Z,1.4941406,-10.0,102.74414,40985.75,1177.6458,1379.7281,41.5220,-87.6057
1,2003-03-27T05:47:11Z,1.4941406,-1.0,102.74414,41985.402,1209.0911,1411.1735,41.5200,-87.5940
1,2003-03-27T05:47:11Z,1.4941406,4.0,102.74414,42985.055,1240.666,1442.7484,41.5180,-87.5824
1,2003-03-27T05:47:11Z,1.4941406,4.0,102.74414,43984.707,1272.3706,1474.453,41.5159,-87.5707
1,2003-03-27T05:47:11Z,1.4941406,7.0,103.71094,29989.574,840.3031,1042.3855,41.5399,-87.7355
1,2003-03-27T05:47:11Z,1.4941406,0.0,103.71094,30989.227,870.3225,1072.4049,41.5377,-87.7239
1,2003-03-27T05:47:11Z,1.4941406,3.0,103.71094,31988.879,900.4715,1102.5538,41.5356,-87.7123
1,2003-03-27T05:47:11Z,1.4941406,-9.0,103.71094,32988.53,930.7501,1132.8325,41.5334,-87.7006
1,2003-03-27T05:47:11Z,1.4941406,4.0,103.71094,33988.184,961.1584,1163.2407,41.5312,-87.6890
1,2003-03-27T05:47:11Z,1.4941406,6.0,103.71094,34987.836,991.6962,1193.7787,41.5291,-87.6774
1,2003-03-27T05:47:11Z,1.4941406,5.0,103.71094,35987.49,1022.3638,1224.4462,41.5269,-87.6658
1,2003-03-27T05:47:11Z,1.4941406,-2.0,103.71094,36987.14,1053.1609,1255.2433,41.5247,-87.6541
1,2003-03-27T05:47:11Z,1.4941406,4.0,103.71094,37986.793,1084.0876,1286.17,41.5225,-87.6425
1,2003-03-27T05:47:11Z,1.4941406,1.5,103.71094,38986.445,1115.144,1317.2264,41.5204,-87.6309
1,2003-03-27T05:47:11Z,1.4941406,1.0,103.71094,39986.098,1146.3301,1348.4125,41.5182,-87.6193
1,2003-03-27T05:47:11Z,1.4941406,-10.0,103.71094,40985.75,1177.6458,1379.7281,41.5160,-87.6076
1,2003-03-27T05:47:11Z,1.4941406,-5.0,103.71094,41985.402,1209.0911,1411.1735,41.5138,-87.5960
1,2003-03-27T05:47:11Z,1.4941406,-2.5,103.71094,42985.055,1240.666,1442.7484,41.5116,-87.5844
1,2003-03-27T05:47:11Z,1.4941406,-4.0,103.71094,43984.707,1272.3706,1474.453,41.5094,-87.5728
1,2003-03-27T05:47:11Z,1.4941406,-2.5,103.71094,44984.36,1304.2047,1506.2871,41.5073,-87.5612
1,2003-03-27T05:47:11Z,1.4941406,0.0,103.71094,45984.01,1336.1686,1538.251,41.5051,-87.5496
1,2003-03-27T05:47:11Z,1.4941406,5.0,104.72168,29989.574,840.3031,1042.3855,41.5353,-87.7371
1,2003-03-27T05:47:11Z,1.4941406,5.5,104.72168,30989.227,870.3225,1072.4049,41.5330,-87.7255
1,2003-03-27T05:47:11Z,1.4941406,0.0,104.72168,31988.879,900.4715,1102.5538,41.5307,-87.7139
1,2003-03-27T05:47:11Z,1.4941406,4.5,104.72168,32988.53,930.7501,1132.8325,41.5283,-87.7024
1,2003-03-27T05:47:11Z,1.4941406,5.0,104.72168,33988.184,961.1584,1163.2407,41.5260,-87.6908
1,2003-03-27T05:47:11Z,1.4941406,3.0,104.72168,34987.836,991.6962,1193.7787,41.5237,-87.6792
1,2003-03-27T05:47:11Z,1.4941406,9.0,104.72168,35987.49,1022.3638,1224.4462,41.5214,-87.6677
1,2003-03-27T05:47:11Z,1.4941406,-1.5,104.72168,36987.14,1053.1609,1255.2433,41.5190,-87.6561
1,2003-03-27T05:47:11Z,1.4941406,-5.5,104.72168,37986.793,1084.0876,1286.17,41.5167,-87.6445
1,2003-03-27T05:47:11Z,1.4941406,0.5,104.72168,38986.445,1115.144,1317.2264,41.5144,-87.6330
1,2003-03-27T05:47:11Z,1.4941406,-3.0,104.72168,39986.098,1146.3301,1348.4125,41.5120,-87.6214
1,2003-03-27T05:47:11Z,1.4941406,-8.0,104.72168,40985.75,1177.6458,1379.7281,41.5097,-87.6098
1,2003-03-27T05:47:11Z,1.4941406,-5.0,104.72168,41985.402,1209.0911,1411.1735,41.5074,-87.5983
1,2003-03-27T05:47:11Z,1.4941406,-9.5,104.72168,42985.055,1240.666,1442.7484,41.5050,-87.5867
1,2003-03-27T05:47:11Z,1.4941406,-7.5,104.72168,43984.707,1272.3706,1474.453,41.5027,-87.5751
1,2003-03-27T05:47:11Z,1.4941406,-5.0,104.72168,44984.36,1304.2047,1506.2871,41.5003,-87.5636
1,2003-03-27T05:47:11Z,1.4941406,-4.5,104.72168,45984.01,1336.1686,1538.251,41.4980,-87.5520
1,2003-03-27T05:47:11Z,1.4941406,-2.5,105.68848,30989.227,870.3225,1072.4049,41.5284,-87.7272
1,2003-03-27T05:47:11Z,1.4941406,-2.0,105.68848,31988.879,900.4715,1102.5538,41.5260,-87.7157
1,2003-03-27T05:47:11Z,1.4941406,0.0,105.68848,32988.53,930.7501,1132.8325,41.5235,-87.7042
1,2003-03-27T05:47:11Z,1.4941406,2.0,105.68848,33988.184,961.1584,1163.2407,41.5210,-87.6926
1,2003-03-27T05:47:11Z,1.4941406,1.0,105.68848,34987.836,991.6962,1193.7787,41.5186,-87.6811
1,2003-03-27T05:47:11Z,1.4941406,2.0,105.68848,35987.49,1022.3638,1224.4462,41.5161,-87.6696
1,2003-03-27T05:47:11Z,1.4941406,-2.0,105.68848,36987.14,1053.1609,1255.2433,41.5136,-87.6581
1,2003-03-27T05:47:11Z,1.4941406,2.5,105.68848,37986.793,1084.0876,1286.17,41.5111,-87.6466
1,2003-03-27T05:47:11Z,1.4941406,5.5,105.68848,38986.445,1115.144,1317.2264,41.5087,-87.6351
1,2003-03-27T05:47:11Z,1.4941406,-9.0,105.68848,39986.098,1146.3301,1348.4125,41.5062,-87.6235
1,2003-03-27T05:47:11Z,1.4941406,-2.0,105.68848,42985.055,1240.666,1442.7484,41.4987,-87.5890
1,2003-03-27T05:47:11Z,1.4941406,2.5,105.68848,43984.707,1272.3706,1474.453,41.4962,-87.5775
1,2003-03-27T05:47:11Z,1.4941406,1.5,105.68848,44984.36,1304.2047,1506.2871,41.4938,-87.5660
1,2003-03-27T05:47:11Z,1.4941406,-1.0,106.65527,30989.227,870.3225,1072.4049,41.5239,-87.7290
1,2003-03-27T05:47:11Z,1.4941406,1.0,106.65527,32988.53,930.7501,1132.8325,41.5187,-87.7060
1,2003-03-27T05:47:11Z,1.4941406,4.0,106.65527,33988.184,961.1584,1163.2407,41.5161,-87.6946
1,2003-03-27T05:47:11Z,1.4941406,-6.5,106.65527,34987.836,991.6962,1193.7787,41.5135,-87.6831
1,2003-03-27T05:47:11Z,1.4941406,6.0,106.65527,35987.49,1022.3638,1224.4462,41.5108,-87.6717
1,2003-03-27T05:47:11Z,1.4941406,4.5,106.65527,36987.14,1053.1609,1255.2433,41.5082,-87.6602
1,2003-03-27T05:47:11Z,1.4941406,2.0,106.65527,37986.793,1084.0876,1286.17,41.5056,-87.6487
1,2003-03-27T05:47:11Z,1.4941406,1.0,106.65527,38986.445,1115.144,1317.2264,41.5030,-87.6373
1,2003-03-27T05:47:11Z,1.4941406,-10.0,106.65527,40985.75,1177.6458,1379.7281,41.4977,-87.6144
1,2003-03-27T05:47:11Z,1.4941406,-3.5,106.65527,42985.055,1240.666,1442.7484,41.4925,-87.5915
1,2003-03-27T05:47:11Z,1.4941406,0.5,106.65527,43984.707,1272.3706,1474.453,41.4898,-87.5800
1,2003-03-27T05:47:11Z,1.4941406,-0.5,106.65527,44984.36,1304.2047,1506.2871,41.4872,-87.5686
1,2003-03-27T05:47:11Z,1.4941406,-1.5,106.65527,45984.01,1336.1686,1538.251,41.4846,-87.5571
1,2003-03-27T05:47:11Z,1.4941406,-0.5,107.666016,30989.227,870.3225,1072.4049,41.5192,-87.7309
1,2003-03-27T05:47:11Z,1.4941406,-5.5,107.666016,31988.879,900.4715,1102.5538,41.5165,-87.7195
1,2003-03-27T05:47:11Z,1.4941406,0.5,107.666016,32988.53,930.7501,1132.8325,41.5137,-87.7081
1,2003-03-27T05:47:11Z,1.4941406,5.5,107.666016,33988.184,961.1584,1163.2407,41.5109,-87.6967
1,2003-03-27T05:47:11Z,1.4941406,5.0,107.666016,34987.836,991.6962,1193.7787,41.5082,-87.6853
1,2003-03-27T05:47:11Z,1.4941406,-10.5,107.666016,35987.49,1022.3638,1224.4462,41.5054,-87.6739
1,2003-03-27T05:47:11Z,1.4941406,-3.5,107.666016,36987.14,1053.1609,1255.2433,41.5026,-87.6625
1,2003-03-27T05:47:11Z,1.4941406,-2.5,107.666016,37986.793,1084.0876,1286.17,41.4998,-87.6512
1,2003-03-27T05:47:11Z,1.4941406,-0.5,107.666016,38986.445,1115.144,1317.2264,41.4971,-87.6398
1,2003-03-27T05:47:11Z,1.4941406,2.0,107.666016,39986.098,1146.3301,1348.4125,41.4943,-87.6284
1,2003-03-27T05:47:11Z,1.4941406,-8.0,107.666016,42985.055,1240.666,1442.7484,41.4860,-87.5942
1,2003-03-27T05:47:11Z,1.4941406,-6.5,107.666016,43984.707,1272.3706,1474.453,41.4832,-87.5828
1,2003-03-27T05:47:11Z,1.4941406,-0.5,107.666016,45984.01,1336.1686,1538.251,41.4776,-87.5601
1,2003-03-27T05:47:11Z,1.4941406,6.5,108.63281,30989.227,870.3225,1072.4049,41.5148,-87.7329
1,2003-03-27T05:47:11Z,1.4941406,0.0,108.63281,31988.879,900.4715,1102.5538,41.5119,-87.7216
1,2003-03-27T05:47:11Z,1.4941406,1.5,108.63281,32988.53,930.7501,1132.8325,41.5089,-87.7102
1,2003-03-27T05:47:11Z,1.4941406,-4.0,108.63281,33988.184,961.1584,1163.2407,41.5060,-87.6989
1,2003-03-27T05:47:11Z,1.4941406,-3.0,108.63281,34987.836,991.6962,1193.7787,41.5031,-87.6876
1,2003-03-27T05:47:11Z,1.4941406,8.5,108.63281,35987.49,1022.3638,1224.4462,41.5002,-87.6762
1,2003-03-27T05:47:11Z,1.4941406,-8.0,108.63281,36987.14,1053.1609,1255.2433,41.4973,-87.6649
1,2003-03-27T05:47:11Z,1.4941406,-9.0,108.63281,37986.793,1084.0876,1286.17,41.4944,-87.6536
1,2003-03-27T05:47:11Z,1.4941406,-5.5,108.63281,38986.445,1115.144,1317.2264,41.4915,-87.6423
1,2003-03-27T05:47:11Z,1.4941406,-6.0,108.63281,39986.098,1146.3301,1348.4125,41.4885,-87.6309
1,2003-03-27T05:47:11Z,1.4941406,-3.0,108.63281,40985.75,1177.6458,1379.7281,41.4856,-87.6196
1,2003-03-27T05:47:11Z,1.4941406,-10.5,108.63281,41985.402,1209.0911,1411.1735,41.4827,-87.6083
1,2003-03-27T05:47:11Z,1.4941406,-6.5,108.63281,42985.055,1240.666,1442.7484,41.4798,-87.5970
1,2003-03-27T05:47:11Z,1.4941406,-6.5,108.63281,43984.707,1272.3706,1474.453,41.4768,-87.5856
1,2003-03-27T05:47:11Z,1.4941406,-5.0,108.63281,44984.36,1304.2047,1506.2871,41.4739,-87.5743
1,2003-03-27T05:47:11Z,1.4941406,-4.5,108.63281,46983.664,1368.262,1570.3444,41.4681,-87.5517
1,2003-03-27T05:47:11Z,1.4941406,4.5,109.643555,30989.227,870.3225,1072.4049,41.5101,-87.7351
1,2003-03-27T05:47:11Z,1.4941406,2.0,109.643555,31988.879,900.4715,1102.5538,41.5071,-87.7238
1,2003-03-27T05:47:11Z,1.4941406,8.0,109.643555,32988.53,930.7501,1132.8325,41.5040,-87.7125
1,2003-03-27T05:47:11Z,1.4941406,0.0,109.643555,33988.184,961.1584,1163.2407,41.5009,-87.7013
1,2003-03-27T05:47:11Z,1.4941406,2.0,109.643555,34987.836,991.6962,1193.7787,41.4979,-87.6900
1,2003-03-27T05:47:11Z,1.4941406,-2.0,109.643555,35987.49,1022.3638,1224.4462,41.4948,-87.6788
1,2003-03-27T05:47:11Z,1.4941406,-10.5,109.643555,37986.793,1084.0876,1286.17,41.4887,-87.6563
1,2003-03-27T05:47:11Z,1.4941406,-1.0,109.643555,40985.75,1177.6458,1379.7281,41.4795,-87.6225
1,2003-03-27T05:47:11Z,1.4941406,-3.5,109.643555,41985.402,1209.0911,1411.1735,41.4764,-87.6112
1,2003-03-27T05:47:11Z,1.4941406,-5.5,109.643555,44984.36,1304.2047,1506.2871,41.4672,-87.5775
1,2003-03-27T05:47:11Z,1.4941406,-1.5,109.643555,45984.01,1336.1686,1538.251,41.4641,-87.5662
1,2003-03-27T05:47:11Z,1.4941406,5.0,110.61035,30989.227,870.3225,1072.4049,41.5057,-87.7372
1,2003-03-27T05:47:11Z,1.4941406,-8.5,110.61035,31988.879,900.4715,1102.5538,41.5025,-87.7261
1,2003-03-27T05:47:11Z,1.4941406,14.0,110.61035,32988.53,930.7501,1132.8325,41.4993,-87.7149
1,2003-03-27T05:47:11Z,1.4941406,5.0,110.61035,33988.184,961.1584,1163.2407,41.4961,-87.7037
1,2003-03-27T05:47:11Z,1.4941406,0.5,110.61035,34987.836,991.6962,1193.7787,41.4929,-87.6925
1,2003-03-27T05:47:11Z,1.4941406,-4.0,110.61035,35987.49,1022.3638,1224.4462,41.4897,-87.6813
1,2003-03-27T05:47:11Z,1.4941406,-0.5,110.61035,36987.14,1053.1609,1255.2433,41.4865,-87.6701
1,2003-03-27T05:47:11Z,1.4941406,-6.5,110.61035,37986.793,1084.0876,1286.17,41.4833,-87.6589
1,2003-03-27T05:47:11Z,1.4941406,-6.0,110.61035,38986.445,1115.144,1317.2264,41.4801,-87.6477
1,2003-03-27T05:47:11Z,1.4941406,-5.0,110.61035,39986.098,1146.3301,1348.4125,41.4769,-87.6366
1,2003-03-27T05:47:11Z,1.4941406,-1.5,110.61035,40985.75,1177.6458,1379.7281,41.4736,-87.6254
1,2003-03-27T05:47:11Z,1.4941406,5.0,110.61035,41985.402,1209.0911,1411.1735,41.4704,-87.6142
1,2003-03-27T05:47:11Z,1.4941406,-9.5,110.61035,42985.055,1240.666,1442.7484,41.4672,-87.6030
1,2003-03-27T05:47:11Z,1.4941406,-1.5,110.61035,44984.36,1304.2047,1506.2871,41.4608,-87.5807
1,2003-03-27T05:47:11Z,1.4941406,-1.5,110.61035,45984.01,1336.1686,1538.251,41.4576,-87.5695
1,2003-03-27T05:47:11Z,1.4941406,-3.5,110.61035,47983.316,1400.4851,1602.5675,41.4511,-87.5471
1,2003-03-27T05:47:11Z,1.4941406,1.5,111.62109,31988.879,900.4715,1102.5538,41.4978,-87.7285
1,2003-03-27T05:47:11Z,1.4941406,8.0,111.62109,32988.53,930.7501,1132.8325,41.4944,-87.7174
1,2003-03-27T05:47:11Z,1.4941406,3.0,111.62109,33988.184,961.1584,1163.2407,41.4911,-87.7063
1,2003-03-27T05:47:11Z,1.4941406,4.0,111.62109,34987.836,991.6962,1193.7787,41.4877,-87.6952
1,2003-03-27T05:47:11Z,1.4941406,-7.0,111.62109,35987.49,1022.3638,1224.4462,41.4844,-87.6841
1,2003-03-27T05:47:11Z,1.4941406,0.5,111.62109,36987.14,1053.1609,1255.2433,41.4810,-87.6730
1,2003-03-27T05:47:11Z,1.4941406,-11.0,111.62109,37986.793,1084.0876,1286.17,41.4777,-87.6619
1,2003-03-27T05:47:11Z,1.4941406,-7.0,111.62109,38986.445,1115.144,1317.2264,41.4743,-87.6508
1,2003-03-27T05:47:11Z,1.4941406,-6.5,111.62109,40985.75,1177.6458,1379.7281,41.4676,-87.6285
1,2003-03-27T05:47:11Z,1.4941406,3.0,111.62109,41985.402,1209.0911,1411.1735,41.4642,-87.6174
1,2003-03-27T05:47:11Z,1.4941406,-10.0,111.62109,42985.055,1240.666,1442.7484,41.4609,-87.6063
1,2003-03-27T05:47:11Z,1.4941406,-1.5,111.62109,43984.707,1272.3706,1474.453,41.4575,-87.5952
1,2003-03-27T05:47:11Z,1.4941406,-3.5,111.62109,44984.36,1304.2047,1506.2871,41.4541,-87.5841
1,2003-03-27T05:47:11Z,1.4941406,-4.0,111.62109,45984.01,1336.1686,1538.251,41.4508,-87.5730
