sweep,sweepTime,elevAngle,value,radialAng,surfaceRan,heightRel,heightASL,latitude,longitude
0,2003-03-27T05:47:11Z,0.48339844,-13.606912,90.92285,31873.77,334.80615,536.88855,41.5992,-87.7024
0,2003-03-27T05:47:11Z,0.48339844,-16.522678,90.92285,32123.76,337.95294,540.03534,41.5991,-87.6994
0,2003-03-27T05:47:11Z,0.48339844,-15.550756,90.92285,32373.75,341.10785,543.19025,41.5991,-87.6964
0,2003-03-27T05:47:11Z,0.48339844,1.9438446,90.92285,32623.742,344.27084,546.3533,41.5990,-87.6934
0,2003-03-27T05:47:11Z,0.48339844,-22.354212,90.92285,32873.73,347.442,549.52435,41.5990,-87.6904
0,2003-03-27T05:47:11Z,0.48339844,-26.241901,90.92285,33123.723,350.6212,552.7036,41.5990,-87.6874
0,2003-03-27T05:47:11Z,0.48339844,-5.8315334,90.92285,33373.71,353.80853,555.8909,41.5989,-87.6844
0,2003-03-27T05:47:11Z,0.48339844,-5.8315334,90.92285,33623.703,357.00397,559.08636,41.5989,-87.6814
0,2003-03-27T05:47:11Z,0.48339844,-21.38229,90.92285,33873.69,360.20752,562.2899,41.5988,-87.6784
0,2003-03-27T05:47:11Z,0.48339844,-25.269978,90.92285,34123.684,363.41916,565.5016,41.5988,-87.6754
0,2003-03-27T05:47:11Z,0.48339844,-25.269978,90.92285,34373.67,366.63892,568.7213,41.5987,-87.6724
0,2003-03-27T05:47:11Z,0.48339844,-18.466522,90.92285,34623.664,369.8668,571.9492,41.5987,-87.6694
0,2003-03-27T05:47:11Z,0.48339844,4.859611,90.92285,34873.656,373.10275,575.1852,41.5986,-87.6664
0,2003-03-27T05:47:11Z,0.48339844,-20.410368,90.92285,35123.645,376.34683,578.42926,41.5986,-87.6634
0,2003-03-27T05:47:11Z,0.48339844,-3.887689,90.92285,35373.637,379.59903,581.68146,41.5985,-87.6604
0,2003-03-27T05:47:11Z,0.48339844,-26.241901,90.92285,35623.625,382.8593,584.9417,41.5985,-87.6574
0,2003-03-27T05:47:11Z,0.48339844,-23.326134,90.92285,35873.617,386.12772,588.21014,41.5984,-87.6544
0,2003-03-27T05:47:11Z,0.48339844,-26.241901,90.92285,36123.605,389.40424,591.48663,41.5984,-87.6514
0,2003-03-27T05:47:11Z,0.48339844,-10.691145,90.92285,36373.598,392.68884,594.77124,41.5983,-87.6484
0,2003-03-27T05:47:11Z,0.48339844,-21.38229,90.92285,36623.586,395.98157,598.06396,41.5983,-87.6454
0,2003-03-27T05:47:11Z,0.48339844,-20.410368,90.92285,36873.58,399.2824,601.3648,41.5982,-87.6424
0,2003-03-27T05:47:11Z,0.48339844,-15.550756,90.92285,37123.566,402.59134,604.6737,41.5982,-87.6394
0,2003-03-27T05:47:11Z,0.48339844,-8.7473,90.92285,37373.56,405.9084,607.9908,41.5981,-87.6364
0,2003-03-27T05:47:11Z,0.48339844,-10.691145,90.92285,37623.547,409.23352,611.3159,41.5981,-87.6334
0,2003-03-27T05:47:11Z,0.48339844,-6.803456,90.92285,37873.54,412.56677,614.6492,41.5981,-87.6304
0,2003-03-27T05:47:11Z,0.48339844,-27.213823,90.92285,38123.527,415.90814,617.99054,41.5980,-87.6274
0,2003-03-27T05:47:11Z,0.48339844,-40.820736,90.92285,38373.52,419.2576,621.34,41.5980,-87.6244
0,2003-03-27T05:47:11Z,0.48339844,34.9892,90.92285,38623.51,422.61517,624.6976,41.5979,-87.6214
0,2003-03-27T05:47:11Z,0.48339844,-32.073433,90.92285,38873.5,425.98087,628.0633,41.5979,-87.6184
0,2003-03-27T05:47:11Z,0.48339844,-23.326134,90.92285,39123.492,429.35464,631.4371,41.5978,-87.6154
0,2003-03-27T05:47:11Z,0.48339844,-17.4946,90.92285,39373.48,432.73654,634.819,41.5978,-87.6124
0,2003-03-27T05:47:11Z,0.48339844,-31.101513,90.92285,39623.473,436.12656,638.209,41.5977,-87.6094
